Wed Aug  6 23:01:12 2025    output.prof

         20307161 function calls (20296670 primitive calls) in 75.552 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       15    0.000    0.000    0.003    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/io/com/gltf2_io.py:1152(<lambda>)
 1105/786    0.001    0.000    0.003    0.000 /usr/lib/python3.10/typing.py:320(_eval_type)
7471/7141    0.002    0.000    0.003    0.000 {built-in method builtins.getattr}
  181/159    0.000    0.000    0.003    0.000 /usr/lib/python3.10/glob.py:53(_iglob)
       60    0.001    0.000    0.003    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/io/com/gltf2_io.py:227(from_dict)
        1    0.000    0.000    0.003    0.003 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:1(<module>)
     2044    0.001    0.000    0.003    0.000 /usr/lib/python3.10/typing.py:986(__setattr__)
        1    0.000    0.000    0.003    0.003 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/numpy/_core/_internal.py:1(<module>)
       51    0.000    0.000    0.003    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/cycles/__init__.py:113(update_render_passes)
      846    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:179(_get_module_lock)
      230    0.001    0.000    0.002    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/numpy/_core/overrides.py:83(verify_matching_signatures)
       15    0.000    0.000    0.002    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/io/com/gltf2_io.py:1165(<lambda>)
       64    0.000    0.000    0.002    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_userpref.py:1329(generate_panel_classes_from_theme_areas)
       15    0.002    0.000    0.002    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/io/com/gltf2_io.py:905(from_dict)
    56/15    0.000    0.000    0.002    0.000 /usr/lib/python3.10/typing.py:1046(__getitem__)
        1    0.000    0.000    0.002    0.002 /usr/lib/python3.10/urllib/parse.py:1(<module>)
       15    0.002    0.000    0.002    0.000 {method 'fill' of 'numpy.ndarray' objects}
       51    0.001    0.000    0.002    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/cycles/engine.py:264(register_passes)
      319    0.001    0.000    0.002    0.000 /usr/lib/python3.10/typing.py:679(_evaluate)
      600    0.001    0.000    0.002    0.000 /usr/lib/python3.10/typing.py:146(_type_check)
        1    0.000    0.000    0.002    0.002 /usr/lib/python3.10/shutil.py:1(<module>)
        1    0.000    0.000    0.002    0.002 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/cycles/ui.py:2601(register)
      680    0.001    0.000    0.002    0.000 /usr/lib/python3.10/typing.py:1284(__hash__)
       51    0.000    0.000    0.002    0.000 /usr/lib/python3.10/os.py:200(makedirs)
        1    0.000    0.000    0.002    0.002 /usr/lib/python3.10/json/__init__.py:1(<module>)
        1    0.000    0.000    0.002    0.002 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/numpy/_core/_methods.py:1(<module>)
      264    0.002    0.000    0.002    0.000 generate_data.py:100(<listcomp>)
      232    0.001    0.000    0.002    0.000 /usr/lib/python3.10/typing.py:206(_collect_type_vars)
       63    0.000    0.000    0.002    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_userpref.py:1295(generate_theme_area_child_panel_classes)
        1    0.000    0.000    0.002    0.002 generate_data.py:513(setup_output_folder)
   127/63    0.002    0.000    0.002    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_userpref.py:1297(generate_child_panel_classes_recurse)
       60    0.000    0.000    0.002    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/io/imp/gltf2_io_binary.py:65(decode_accessor)
      846    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:125(release)
      501    0.002    0.000    0.002    0.000 {method '__exit__' of '_io._IOBase' objects}
      340    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1531(_get_spec)
       15    0.000    0.000    0.002    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/blender/imp/gltf2_blender_vnode.py:10(compute_vnodes)
        1    0.000    0.000    0.002    0.002 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/yaml/constructor.py:1(<module>)
      467    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
        1    0.000    0.000    0.002    0.002 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/pose_library/pose_creation.py:1(<module>)
      668    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:132(_path_split)
        2    0.000    0.000    0.002    0.001 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/yaml/__init__.py:248(dump)
        2    0.000    0.000    0.002    0.001 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/yaml/__init__.py:215(dump_all)
       16    0.001    0.000    0.002    0.000 /usr/lib/python3.10/collections/__init__.py:328(namedtuple)
      509    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
       60    0.001    0.000    0.002    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/io/imp/gltf2_io_binary.py:112(decode_accessor_obj)
      311    0.001    0.000    0.002    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/numpy/_core/function_base.py:487(add_newdoc)
       55    0.002    0.000    0.002    0.000 generate_data.py:53(get_viewpoint)
        1    0.000    0.000    0.002    0.002 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/__init__.py:1860(register)
       99    0.000    0.000    0.002    0.000 /usr/lib/python3.10/typing.py:267(_remove_dups_flatten)
       20    0.000    0.000    0.002    0.000 /usr/lib/python3.10/glob.py:93(_glob1)
        2    0.000    0.000    0.002    0.001 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/yaml/representer.py:26(represent)
      103    0.000    0.000    0.002    0.000 /usr/lib/python3.10/ast.py:54(literal_eval)
      846    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:100(acquire)
      460    0.000    0.000    0.002    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/numpy/_utils/_inspect.py:96(getargspec)
        1    0.000    0.000    0.002    0.002 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/numpy/_core/_add_newdocs.py:1(<module>)
        1    0.000    0.000    0.002    0.002 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/blender/imp/gltf2_blender_KHR_materials_specular.py:1(<module>)
      149    0.000    0.000    0.002    0.000 /usr/lib/python3.10/typing.py:253(_deduplicate)
     3937    0.002    0.000    0.002    0.000 {built-in method builtins.hasattr}
        3    0.000    0.000    0.002    0.001 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/modules/bpy/path.py:358(module_names)
      335    0.001    0.000    0.002    0.000 {built-in method builtins.eval}
        2    0.000    0.000    0.002    0.001 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/yaml/serializer.py:46(serialize)
10747/10337    0.001    0.000    0.002    0.000 {built-in method builtins.len}
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/pickle.py:1(<module>)
      229    0.000    0.000    0.001    0.000 /usr/lib/python3.10/typing.py:947(__init__)
       15    0.000    0.000    0.001    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/io/com/gltf2_io.py:1156(<lambda>)
      340    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:721(spec_from_file_location)
      153    0.001    0.000    0.001    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/cycles/engine.py:176(list_render_passes)
       15    0.001    0.000    0.001    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/blender/imp/gltf2_blender_vnode.py:98(init_vnodes)
 2566/103    0.001    0.000    0.001    0.000 /usr/lib/python3.10/ast.py:84(_convert)
     26/2    0.000    0.000    0.001    0.001 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/yaml/serializer.py:78(serialize_node)
        1    0.000    0.000    0.001    0.001 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/yaml/constructor.py:171(SafeConstructor)
        1    0.000    0.000    0.001    0.001 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/yaml/dumper.py:1(<module>)
     2239    0.001    0.000    0.001    0.000 /usr/lib/python3.10/sre_parse.py:255(get)
       75    0.000    0.000    0.001    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/io/com/gltf2_io.py:439(from_dict)
      328    0.000    0.000    0.001    0.000 /usr/lib/python3.10/typing.py:515(<genexpr>)
        1    0.000    0.000    0.001    0.001 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d_toolbar.py:1(<module>)
      278    0.001    0.000    0.001    0.000 /usr/lib/python3.10/functools.py:35(update_wrapper)
      746    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1356(_path_importer_cache)
        1    0.000    0.000    0.001    0.001 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/numpy/_core/numerictypes.py:1(<module>)
        2    0.000    0.000    0.001    0.001 /usr/lib/python3.10/dataclasses.py:1174(wrap)
        2    0.000    0.000    0.001    0.001 /usr/lib/python3.10/dataclasses.py:881(_process_class)
       35    0.000    0.000    0.001    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/yaml/emitter.py:111(emit)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/ctypes/__init__.py:1(<module>)
     2044    0.001    0.000    0.001    0.000 /usr/lib/python3.10/typing.py:935(_is_dunder)
       15    0.000    0.000    0.001    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/io/imp/gltf2_io_gltf.py:103(load_glb)
       10    0.000    0.000    0.001    0.000 /usr/lib/python3.10/enum.py:180(__new__)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/json/decoder.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_clip.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/ipaddress.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/cycles/ui.py:1(<module>)
       50    0.000    0.000    0.001    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/cycles/__init__.py:74(render_frame_finish)
     5211    0.001    0.000    0.001    0.000 {method 'startswith' of 'str' objects}
       15    0.000    0.000    0.001    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/io/imp/gltf2_io_gltf.py:23(__init__)
        1    0.000    0.000    0.001    0.001 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/numpy/_core/getlimits.py:167(_register_known_types)
      115    0.000    0.000    0.001    0.000 /usr/lib/python3.10/enum.py:359(__call__)
        1    0.000    0.000    0.001    0.001 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_image.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_toolsystem_toolbar.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/signal.py:1(<module>)
      801    0.000    0.000    0.001    0.000 {built-in method builtins.max}
     2503    0.001    0.000    0.001    0.000 /usr/lib/python3.10/sre_parse.py:165(__getitem__)
       15    0.000    0.000    0.001    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/io/imp/gltf2_io_gltf.py:68(load_json)
        3    0.000    0.000    0.001    0.000 /usr/lib/python3.10/enum.py:536(_convert_)
        1    0.000    0.000    0.001    0.001 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/numpy/lib/_function_base_impl.py:1(<module>)
       15    0.000    0.000    0.001    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/io/com/gltf2_io_debug.py:110(__init__)
      331    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1089(path_stats)
     2813    0.001    0.000    0.001    0.000 /usr/lib/python3.10/sre_parse.py:234(__next)
      331    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:585(_classify_pyc)
      373    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:173(__exit__)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/logging/__init__.py:445(StrFormatStyle)
       50    0.001    0.000    0.001    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/cycles/engine.py:94(render_frame_finish)
     4555    0.001    0.000    0.001    0.000 {method 'join' of 'str' objects}
        6    0.000    0.000    0.001    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/numpy/_core/getlimits.py:35(__init__)
     8071    0.001    0.000    0.001    0.000 /usr/lib/python3.10/typing.py:1273(<genexpr>)
       15    0.000    0.000    0.001    0.000 /usr/lib/python3.10/json/__init__.py:299(loads)
        1    0.000    0.000    0.001    0.001 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/numpy/lib/scimath.py:1(<module>)
       15    0.000    0.000    0.001    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/io/com/gltf2_io.py:1164(<lambda>)
      317    0.000    0.000    0.001    0.000 /usr/lib/python3.10/typing.py:1835(<dictcomp>)
        1    0.000    0.000    0.001    0.001 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/__init__.py:1(<module>)
       15    0.000    0.000    0.001    0.000 /usr/lib/python3.10/typing.py:1239(copy_with)
        1    0.001    0.001    0.001    0.001 generate_data.py:188(add_hdri_background)
     3850    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:244(_verbose_message)
     9335    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
  429/117    0.001    0.000    0.001    0.000 /usr/lib/python3.10/sre_parse.py:175(getwidth)
       15    0.000    0.000    0.001    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/io/com/gltf2_io.py:814(from_dict)
        1    0.000    0.000    0.001    0.001 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/io/imp/gltf2_io_binary.py:1(<module>)
      993    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:84(_unpack_uint32)
  360/345    0.001    0.000    0.001    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/io/com/gltf2_io.py:49(from_dict)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/ntpath.py:1(<module>)
       15    0.000    0.000    0.001    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/modules/bpy_types.py:918(as_keywords)
        1    0.000    0.000    0.001    0.001 generate_data.py:591(clear_stage)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/string.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_particle.py:1(<module>)
      331    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:618(_validate_timestamp_pyc)
       20    0.000    0.000    0.001    0.000 /usr/lib/python3.10/glob.py:162(_listdir)
        3    0.000    0.000    0.001    0.000 /usr/lib/python3.10/enum.py:483(_create_)
       81    0.000    0.000    0.001    0.000 /usr/lib/python3.10/typing.py:1247(__hash__)
        1    0.000    0.000    0.001    0.001 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/blender/exp/material/extensions/gltf2_blender_image.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/numpy/lib/stride_tricks.py:1(<module>)
